event_id,datetime,event_type,cat_id,color_id,name,location,lat,lng,source_url,link,picture
22825489,2026-03-05T09:00:00,armed_clash,25,1,"At Sloviansk direction clashes yesterday near Dronivka, Ray–Oleksandrivka, Riznykivka and Yampil, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.80236,37.938,https://t.me/lumsrc/15819,https://liveuamap.com/en/2026/5-march-08-at-sloviansk-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/05/22825489_0.jpg
22825490,2026-03-05T09:00:00,armed_clash,25,1,"At Lyman direction clashes yesterday near Drobysheve, Zarichne and Stavky, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",49.05071,37.83915,https://t.me/lumsrc/15818,https://liveuamap.com/en/2026/5-march-08-at-lyman-direction-clashes-yesterday-near-drobysheve,https://liveuamap.com/pics/2026/03/05/22825490_0.jpg
22824876,2026-03-03T21:36:00,anti_aircraft,42,1,Air defense worked in Volgograd against drones,"Volgograd, Volgogradskaya oblast'",48.69395,44.52141,https://t.me/exilenova_plus/17066,https://liveuamap.com/en/2026/3-march-20-air-defense-worked-in-volgograd-against-drones,
22824875,2026-03-03T21:42:00,explosion,26,1,Explosions were reported in Sumy,"Sumy,Sums'ka oblast",50.91864,34.84829,https://t.me/suspilnesumy/42570,https://liveuamap.com/en/2026/3-march-20-explosions-were-reported-in-sumy,
22824915,2026-03-03T22:15:00,political_statement,14,2,"Merz to reporters: ""I leave Washington with the strong impression that the U.S. admin clearly understands what is at stake in Ukraine, and that this country cannot make further territorial concessions beyond those areas already militarily occupied by Russia — and no more”","Washington, District of Columbia",38.8921,-77.03648,https://twitter.com/ralakbar/status/2028942347355197536,https://liveuamap.com/en/2026/3-march-21-merz-to-reporters-i-leave-washington-with-the,
22824907,2026-03-03T22:53:00,drone_strike,21,2,"Explosion was reported over Rostov region, could be interception of a drone or a missile. Some reports suggest an aircraft was targeted by a drone ","Rostov Oblast, Russia",47.43552,39.38049,https://t.me/exilenova_plus/17074,https://liveuamap.com/en/2026/3-march-21-explosion-was-reported-over-rostov-region-could,
22824950,2026-03-04T07:35:00,anti_aircraft,42,2,"Overnight Russia launched 149 strike drones, - Ukrainian Air Force",Odesa,46.4211,30.71778,https://t.me/AFUStratCom/33166,https://liveuamap.com/en/2026/4-march-06-overnight-russia-launched-149-strike-drones--ukrainian,https://liveuamap.com/pics/2026/03/04/22824950_0.jpg
22825001,2026-03-04T08:29:00,loitering_munition,102,1,1 person wounded as result of drone strike in Mykolaiv,Mykolaiv,46.94736,32.01193,https://x.com/kava220/status/2029096854193885236,https://liveuamap.com/en/2026/4-march-07-1-person-wounded-as-result-of-drone-strike-in,
22825034,2026-03-04T09:00:00,armed_clash,25,1,"At South Slobozhansky(Kharkiv) direction clashes yesterday near Zybyne and Kruhle, - General Staff of Armed Forces of Ukraine reports",Vovchansk,50.4221,37.41085,https://t.me/lumsrc/15806,https://liveuamap.com/en/2026/4-march-08-at-south-slobozhanskykharkiv-direction-clashes,https://liveuamap.com/pics/2026/03/04/22825034_0.jpg
22825036,2026-03-04T09:00:00,airstrike_shelling,27,1,"Russian aviation conducted airstrikes at Pysantsi, Vyshneve of Dnipropetrovsk region, Vozdvyzhivka, Verkhnya Tersa, Huliaipilske, Kopani, Charivne, Dolynka, Lubytske, Samiylivka, Novoukrayinka, Zelena Dibrova, Hirke of Zaporizhzhia region, - General Staff of Armed Forces of Ukraine reports  ","Zaporizhia Oblast, Ukraine",47.66645,36.09798,https://t.me/lumsrc/15805,https://liveuamap.com/en/2026/4-march-08-russian-aviation-conducted-airstrikes-at-pysantsi,https://liveuamap.com/pics/2026/03/04/22825036_0.jpg
22825037,2026-03-04T09:00:00,armed_clash,25,1,"At Huliaipole direction clashes yesterday near Huliaipole and towards towns Zaliznychne, Varvarivka, Huliaipilske, Staroukrayinka, Svyatopetrivka, Zelene, Tsvitkove, - General Staff of Armed Forces of Ukraine reports","Zaporizhia Oblast, Ukraine",47.69949,36.14296,https://t.me/lumsrc/15814,https://liveuamap.com/en/2026/4-march-08-at-huliaipole-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/04/22825037_0.jpg
22825038,2026-03-04T09:00:00,armed_clash,25,1,"At Orikhiv direction clashes yesterday near Stepnohirsk and Prymorske, - General Staff of Armed Forces of Ukraine reports","Zaporizhia Oblast, Ukraine",47.58107,35.30302,https://t.me/lumsrc/15813,https://liveuamap.com/en/2026/4-march-08-at-orikhiv-direction-clashes-yesterday-near-stepnohirsk,https://liveuamap.com/pics/2026/03/04/22825038_0.jpg
22825039,2026-03-04T09:00:00,armed_clash,25,1,"At Pokrovsk direction clashes yesterday near Chervonyy Lyman, Rodynske, Pokrovsk, Udachne, Molodetske and towards towns Kucheriv Yar, Novooleksandrivka and Novopidhorodnye, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.49865,37.28073,https://t.me/lumsrc/15811,https://liveuamap.com/en/2026/4-march-08-at-pokrovsk-direction-clashes-yesterday-near-chervonyy,https://liveuamap.com/pics/2026/03/04/22825039_0.jpg
22825040,2026-03-04T09:00:00,armed_clash,25,1,"At Oleksandrivka direction clashes yesterday near Ternove, Vyshneve, Vorone, Verbove and Zlahoda, - General Staff of Armed Forces of Ukraine reports","Dnipropetrovsk Oblast, Ukraine",47.92815,36.54864,https://t.me/lumsrc/15812,https://liveuamap.com/en/2026/4-march-08-at-oleksandrivka-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/04/22825040_0.jpg
22825042,2026-03-04T09:00:00,armed_clash,25,1,"At Kupyansk direction clashes yesterday near Petropavlivka, Novoplatonivka and Kurylivka, - General Staff of Armed Forces of Ukraine reports",Kharkiv,49.64865,37.71246,https://t.me/lumsrc/15807,https://liveuamap.com/en/2026/4-march-08-at-kupyansk-direction-clashes-yesterday-near-petropavlivka,https://liveuamap.com/pics/2026/03/04/22825042_0.jpg
22825043,2026-03-04T09:00:00,armed_clash,25,1,"At Kostiantynivka direction clashes yesterday near Kostyantynivka, Pleschiyivka, Sofiyivka, Rusyn Yar and towards Illinivka and Novopavlivka, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.51798,37.41806,https://t.me/lumsrc/15810,https://liveuamap.com/en/2026/4-march-08-at-kostiantynivka-direction-clashes-yesterday,https://liveuamap.com/pics/2026/03/04/22825043_0.jpg
22825044,2026-03-04T09:00:00,armed_clash,25,1,"At Sloviansk direction clashes yesterday near Zakitne and Platonivka and towards Riznykivka and Ray-Oleksandrivka, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.80598,37.91554,https://t.me/lumsrc/15809,https://liveuamap.com/en/2026/4-march-08-at-sloviansk-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/04/22825044_0.jpg
22825035,2026-03-04T09:23:00,armed_clash,25,1,"At Lyman direction clashes yesterday near Shyykivka, Stavky, Drobysheve, Lyman, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.98553,37.83451,https://t.me/lumsrc/15808,https://liveuamap.com/en/2026/4-march-08-at-lyman-direction-clashes-yesterday-near-shyykivka,https://liveuamap.com/pics/2026/03/04/22825035_0.jpg
22824066,2026-03-02T09:00:00,armed_clash,25,1,"At Kostiantynivka direction clashes yesterday near Kostyantynivka, Pleschiyivka, Ivanopillya, Berestok, Rusyn Yar, Sofiyivka and towards Illinivka and Novopavlivka, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.51764,37.42458,https://t.me/lumsrc/15790,https://liveuamap.com/en/2026/2-march-08-at-kostiantynivka-direction-clashes-yesterday,https://liveuamap.com/pics/2026/03/02/22824066_0.jpg
22824067,2026-03-02T09:00:00,armed_clash,25,1,"At South Slobozhansky(Kharkiv) direction clashes yesterday near Prylipka and towards Zybyne, - General Staff of Armed Forces of Ukraine reports",Vovchansk,50.2481,36.83784,https://t.me/lumsrc/15786,https://liveuamap.com/en/2026/2-march-08-at-south-slobozhanskykharkiv-direction-clashes,https://liveuamap.com/pics/2026/03/02/22824067_0.jpg
22824068,2026-03-02T09:00:00,armed_clash,25,1,"At Lyman direction clashes yesterday near Drobysheve, Dibrova, Lyman and near Zarichne, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",49.02235,37.915,https://t.me/lumsrc/15788,https://liveuamap.com/en/2026/2-march-08-at-lyman-direction-clashes-yesterday-near-drobysheve,https://liveuamap.com/pics/2026/03/02/22824068_0.jpg
22824069,2026-03-02T09:00:00,armed_clash,25,1,"At Kupyansk direction clashes yesterday near Pischane, Petropavlivka and Hlushkivka, - General Staff of Armed Forces of Ukraine reports",Kharkiv,49.58536,37.71864,https://t.me/lumsrc/15787,https://liveuamap.com/en/2026/2-march-08-at-kupyansk-direction-clashes-yesterday-near-pischane,https://liveuamap.com/pics/2026/03/02/22824069_0.jpg
22824071,2026-03-02T09:00:00,airstrike_shelling,27,1,"Russian aviation conducted airstrikes at Pysantsi, Velykomykhaylivka of Dnipropetrovsk region, Vozdvyzhivka, Samiylivka, Holubkove, Charivne, Huliaipilske, Lubytske, Tersyanka, Barvinivka, Verkhnya Tersa, Komyshuvakha, Veselyanka, Malokaterynivka, Hirke, Myrne of Zaporizhzhia region, Prydniprovske of Kherson region, - General Staff of Armed Forces of Ukraine reports ",Kherson,46.67751,32.78423,https://t.me/lumsrc/15785,https://liveuamap.com/en/2026/2-march-08-russian-aviation-conducted-airstrikes-at-pysantsi,https://liveuamap.com/pics/2026/03/02/22824071_0.jpg
22824059,2026-03-02T10:01:00,armed_clash,25,1,"At Kherson direction Ukrainian forces have repelled 1 Russian army assault, - General Staff of Armed Forces of Ukraine reports",Kherson,46.65252,32.71402,https://t.me/lumsrc/15795,https://liveuamap.com/en/2026/2-march-09-at-kherson-direction-ukrainian-forces-have-repelled,https://liveuamap.com/pics/2026/03/02/22824059_0.jpg
22824090,2026-03-02T10:37:00,anti_aircraft,42,1,Explosions were reported in Donetsk,"Donetsk, Donetsk Oblast",48.00316,37.81872,https://t.me/exilenova_plus/17002,https://liveuamap.com/en/2026/2-march-09-explosions-were-reported-in-donetsk,https://liveuamap.com/pics/2026/03/02/22824090_0.jpg
22824121,2026-03-02T11:23:00,political_statement,14,2,"Ukrainian Military Intelligence says Russia started to use new ""Izdeliye 30"" cruise missiles since the end of last year. Assembled with multiple foreign components","Kyiv, Kyiv city",50.4338,30.46938,https://t.me/channel24_ua/206540,https://liveuamap.com/en/2026/2-march-10-ukrainian-military-intelligence-says-russia-started,https://liveuamap.com/pics/2026/03/02/22824121_0.jpg
22824209,2026-03-02T13:45:00,airstrike_shelling,27,2,General Staff of Armed Forces of Ukraine confirmed strikes at the oil terminal and military base in Novorosiysk,"Novorossiysk, Krasnodarskiy kray",44.72858,37.77546,https://t.me/GeneralStaffZSU/35579,https://liveuamap.com/en/2026/2-march-12-general-staff-of-armed-forces-of-ukraine-confirmed,https://liveuamap.com/pics/2026/03/02/22824209_0.jpg
22824559,2026-03-03T08:04:00,loitering_munition,102,1,"Overnight Russia launched 136 strike drones, - Ukrainian air force","Dnipropetrovsk Oblast, Ukraine",47.73871,33.76493,https://t.me/kpszsu/57005,https://liveuamap.com/en/2026/3-march-07-overnight-russia-launched-136-strike-drones--ukrainian,https://liveuamap.com/pics/2026/03/03/22824559_0.jpg
22824606,2026-03-03T09:00:00,armed_clash,25,1,"At Pokrovsk direction clashes yesterday near Rodynske, Pokrovsk, Kotlyne, Udachne, Molodetske and towards Novopavlivka and Shevchenko, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.36717,37.13069,https://t.me/lumsrc/15801,https://liveuamap.com/en/2026/3-march-08-at-pokrovsk-direction-clashes-yesterday-near-rodynske,https://liveuamap.com/pics/2026/03/03/22824606_0.jpg
22824607,2026-03-03T09:00:00,armed_clash,25,1,"At Lyman direction clashes yesterday near Stavky, Drobysheve, Lyman and near Seredne, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.98863,37.84958,https://t.me/lumsrc/15798,https://liveuamap.com/en/2026/3-march-08-at-lyman-direction-clashes-yesterday-near-stavky,https://liveuamap.com/pics/2026/03/03/22824607_0.jpg
22824608,2026-03-03T09:00:00,airstrike_shelling,27,1,"Russian aviation conducted airstrikes at Ivanivka, Havrylivka of Dnipropetrovsk region, Barvinivka, Vozdvyzhivka, Charivne, Dolynka, Lubytske, Verkhnya Tersa, Kopani, Shyroke, Zaliznychne, Huliaipilske of Zaporizhzhia region, Kozatske of Kherson region, - General Staff of Armed Forces of Ukraine reports  ","Nova Kakhovka, Khersons'ka oblast",46.78445,33.34934,https://t.me/lumsrc/15796,https://liveuamap.com/en/2026/3-march-08-russian-aviation-conducted-airstrikes-at-ivanivka,https://liveuamap.com/pics/2026/03/03/22824608_0.jpg
22824609,2026-03-03T09:00:00,armed_clash,25,1,"At Huliaipole direction clashes yesterday near Huliaipole, Zelene and towards Tsvitkove, Zaliznychne, Varvarivka, Svyatopetrivka, Huliaipilske, Staroukrayinka, - General Staff of Armed Forces of Ukraine reports",Zaporizhzhia,47.59063,36.07851,https://t.me/lumsrc/15804,https://liveuamap.com/en/2026/3-march-08-at-huliaipole-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/03/22824609_0.jpg
22824610,2026-03-03T09:00:00,armed_clash,25,1,"At Kostiantynivka direction clashes yesterday near Pleschiyivka, Ivanopillya, Oleksandro-Shultyne, Sofiyivka and towards Illinivka, Novopavlivka, Kostyantynivka, - General Staff of Armed Forces of Ukraine reports",Kostyantynivka,48.51526,37.74679,https://t.me/lumsrc/15800,https://liveuamap.com/en/2026/3-march-08-at-kostiantynivka-direction-clashes-yesterday,https://liveuamap.com/pics/2026/03/03/22824610_0.jpg
22824611,2026-03-03T09:00:00,armed_clash,25,1,"At Orikhiv direction clashes yesterday near Plavni and Stepnohirsk, - General Staff of Armed Forces of Ukraine reports","Zaporizhia Oblast, Ukraine",47.5865,35.35984,https://t.me/lumsrc/15803,https://liveuamap.com/en/2026/3-march-08-at-orikhiv-direction-clashes-yesterday-near-plavni,https://liveuamap.com/pics/2026/03/03/22824611_0.jpg
22824612,2026-03-03T09:00:00,armed_clash,25,1,"At Oleksandrivka direction clashes yesterday near Ternove, Kalynivske, Zlahoda, - General Staff of Armed Forces of Ukraine reports","Zaporizhia Oblast, Ukraine",47.82436,36.33471,https://t.me/lumsrc/15802,https://liveuamap.com/en/2026/3-march-08-at-oleksandrivka-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/03/22824612_0.jpg
22824613,2026-03-03T09:00:00,armed_clash,25,1,"At South Slobozhansky(Kharkiv) direction clashes yesterday near Vovchanski Khutory, - General Staff of Armed Forces of Ukraine reports","Kharkiv Oblast, Ukraine",50.30241,37.0392,https://t.me/lumsrc/15797,https://liveuamap.com/en/2026/3-march-08-at-south-slobozhanskykharkiv-direction-clashes,https://liveuamap.com/pics/2026/03/03/22824613_0.jpg
22824615,2026-03-03T09:00:00,armed_clash,25,1,"At Sloviansk direction clashes yesterday near Platonivka, Zakitne, Riznykivka and towards Ozerne, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.89296,37.90541,https://t.me/lumsrc/15799,https://liveuamap.com/en/2026/3-march-08-at-sloviansk-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/03/22824615_0.jpg
22824580,2026-03-03T09:16:00,election,51,1,Taman 550kV substation was damaged in a drone raid on 1st March,"Krasnodar Krai, Russia",45.1893,37.21112,https://x.com/GirkinGirkin/status/2028746263332597907,https://liveuamap.com/en/2026/3-march-08-taman-550kv-substation-was-damaged-in-a-drone,https://liveuamap.com/pics/2026/03/03/22824580_0.jpg
22824582,2026-03-03T09:22:00,medical,10,2,5 people wounded as result of drones strikes in Poltava region,Poltava,49.58808,34.57878,https://t.me/suspilnepoltava/39481,https://liveuamap.com/en/2026/3-march-08-5-people-wounded-as-result-of-drones-strikes-in,
22824581,2026-03-03T09:28:00,loitering_munition,102,1,Explosions were reported in Poltava,"Poltava Oblast, Ukraine",49.58136,34.63697,https://t.me/suspilnepoltava/39483,https://liveuamap.com/en/2026/3-march-08-explosions-were-reported-in-poltava,
22824816,2026-03-03T17:58:00,political_statement,14,10,Hungary’s ruling party has accused the opposition of conspiring with the EU and Ukraine to deprive Budapest of access to cheap Russian oil — a cushion against price spikes.The move is aimed at clawing back ground ahead of the April elections,Budapest,47.50632,19.0472,https://x.com/POLITICOEurope/status/2028877620671041919/photo/1,https://hungary.liveuamap.com/en/2026/3-march-16-hungarys-ruling-party-has-accused-the-opposition,https://liveuamap.com/pics/2026/03/03/22824816_0.jpg
22823960,2026-03-02T08:02:00,loitering_munition,102,1,Explosions were reported in Odesa,Odesa,46.47265,30.74318,https://t.me/OdessaDumskayaNet/110314,https://liveuamap.com/en/2026/2-march-07-explosions-were-reported-in-odesa,
22823967,2026-03-02T08:17:00,fire,9,1,Fire reported at the Lukoil oil refinery in Ukhta,"Ukhta, Komi",63.56668,53.73293,https://t.me/supernova_plus/48946,https://liveuamap.com/en/2026/2-march-07-fire-reported-at-the-lukoil-oil-refinery-in-ukhta,
22824026,2026-03-02T08:57:00,airstrike_shelling,27,1,3 people killed as result of shelling in Kramatorsk,Donetsk Oblast,48.72905,37.58406,https://t.me/Operatyvnyi_Donbas/133613,https://liveuamap.com/en/2026/2-march-07-3-people-killed-as-result-of-shelling-in-kramatorsk,
22824060,2026-03-02T09:00:00,armed_clash,25,1,"At Huliaipole direction clashes yesterday near Huliaipole, Myrne and towards Svyatopetrivka, Zaliznychne, Dobropillya and Staroukrayinka, - General Staff of Armed Forces of Ukraine reports","Zaporizhia Oblast, Ukraine",47.78491,36.18897,https://t.me/lumsrc/15794,https://liveuamap.com/en/2026/2-march-08-at-huliaipole-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/02/22824060_0.jpg
22824061,2026-03-02T09:00:00,armed_clash,25,1,"At Oleksandrivka direction clashes yesterday near Vorone, Ternove, Zlahoda and Stepove, - General Staff of Armed Forces of Ukraine reports","Dnipropetrovsk Oblast, Ukraine",47.88218,36.45487,https://t.me/lumsrc/15792,https://liveuamap.com/en/2026/2-march-08-at-oleksandrivka-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/02/22824061_0.jpg
22824062,2026-03-02T09:00:00,armed_clash,25,1,"At Orikhiv direction clashes yesterday near Plavni, - General Staff of Armed Forces of Ukraine reports","Zaporizhia Oblast, Ukraine",47.56647,35.33049,https://t.me/lumsrc/15793,https://liveuamap.com/en/2026/2-march-08-at-orikhiv-direction-clashes-yesterday-near-plavni,https://liveuamap.com/pics/2026/03/02/22824062_0.jpg
22824063,2026-03-02T09:00:00,armed_clash,25,1,"At Pokrovsk direction clashes yesterday near Shakhove, Chervonyy Lyman, Rodynske, Pokrovsk, Kotlyne, Udachne, Molodetske and towards Bilytske, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.40665,37.20692,https://t.me/lumsrc/15791,https://liveuamap.com/en/2026/2-march-08-at-pokrovsk-direction-clashes-yesterday-near-shakhove,https://liveuamap.com/pics/2026/03/02/22824063_0.jpg
22824064,2026-03-02T09:00:00,armed_clash,25,1,"At Sloviansk direction clashes yesterday near Yampil, Dronivka, Platonivka, Zakitne, Riznykivka and towards Ray-Oleksandrivka, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.90954,37.91897,https://t.me/lumsrc/15789,https://liveuamap.com/en/2026/2-march-08-at-sloviansk-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/02/22824064_0.jpg
22823571,2026-03-01T07:36:00,anti_aircraft,42,2,"Overnight Russia launched 123 strike drones, - Ukrainian Air Force ",Odesa,46.47018,30.73294,https://t.me/kpszsu/56839,https://liveuamap.com/en/2026/1-march-06-overnight-russia-launched-123-strike-drones--ukrainian,https://liveuamap.com/pics/2026/03/01/22823571_0.jpg
22823663,2026-03-01T07:58:00,medical,10,2,3 people required medical assistance in Schevchenkivskiy district of Kharkiv after Russian drones strikes,"Kharkiv, Kharkiv Oblast",50.0275,36.21815,https://t.me/synegubov/20272,https://liveuamap.com/en/2026/1-march-06-3-people-required-medical-assistance-in-schevchenkivskiy,
22823586,2026-03-01T08:59:21,armed_clash,25,1,"At South Slobozhansky(Kharkiv) direction clashes yesterday near Pokrovka, Prylipka, Vovchanski Khutory, Chuhunivka and towards Zybyne, - General Staff of Armed Forces of Ukraine reports",Kharkiv Oblast,50.31282,37.08229,https://t.me/lumsrc/15777,https://liveuamap.com/en/2026/1-march-08-at-south-slobozhanskykharkiv-direction-clashes,https://liveuamap.com/pics/2026/03/01/22823586_0.jpg
22823589,2026-03-01T09:00:00,armed_clash,25,1,"At Pokrovsk direction clashes yesterday near Toretske, Nove Shakhove, Rodynske, Myrnohrad, Pokrovsk, Udachne, Kotlyne, Molodetske, Filiya and towards Novooleksandrivka, Hryshyne and Novopidhorodne, - General Staff of Armed Forces of Ukraine reports","Dnipropetrovsk Oblast, Ukraine",48.08025,36.76697,https://t.me/lumsrc/15782,https://liveuamap.com/en/2026/1-march-08-at-pokrovsk-direction-clashes-yesterday-near-toretske,https://liveuamap.com/pics/2026/03/01/22823589_0.jpg
22823593,2026-03-01T09:00:00,armed_clash,25,1,"At Sloviansk direction clashes yesterday near Ray-Oleksandrivka and near Yampil, Riznykivka, Zakitne and Dronivka, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.89531,38.02532,https://t.me/lumsrc/15780,https://liveuamap.com/en/2026/1-march-08-at-sloviansk-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/01/22823593_0.jpg
22823594,2026-03-01T09:00:00,armed_clash,25,1,"At Huliaipole direction clashes yesterday near Huliaipole, Myrne and towards Staroukrayinka, Zelene, Dobropillya, Pryluky, Zaliznychne, Svyatopetrivka, Varvarivka, - General Staff of Armed Forces of Ukraine reports","Zaporizhia Oblast, Ukraine",47.73562,36.18992,https://t.me/lumsrc/15784,https://liveuamap.com/en/2026/1-march-08-at-huliaipole-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/01/22823594_0.jpg
22823596,2026-03-01T09:00:00,armed_clash,25,1,"At Oleksandrivka direction clashes yesterday near Sichneve, Kalynivske and Ternove, - General Staff of Armed Forces of Ukraine reports","Dnipropetrovsk Oblast, Ukraine",47.85824,36.46192,https://t.me/lumsrc/15783,https://liveuamap.com/en/2026/1-march-08-at-oleksandrivka-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/03/01/22823596_0.jpg
22823598,2026-03-01T09:00:00,armed_clash,25,1,"At Lyman direction clashes yesterday near Novoyehorivka, Stavky, Lyman and Drobysheve, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.95644,37.85206,https://t.me/lumsrc/15779,https://liveuamap.com/en/2026/1-march-08-at-lyman-direction-clashes-yesterday-near-novoyehorivka,https://liveuamap.com/pics/2026/03/01/22823598_0.jpg
22823600,2026-03-01T09:00:00,armed_clash,25,1,"At Kostiantynivka direction clashes yesterday near Pleschiyivka, Ivanopillya, Illinivka, Stepanivka and towards Novopavlivka, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.51696,37.42081,https://t.me/lumsrc/15781,https://liveuamap.com/en/2026/1-march-08-at-kostiantynivka-direction-clashes-yesterday,https://liveuamap.com/pics/2026/03/01/22823600_0.jpg
22823604,2026-03-01T09:00:00,armed_clash,25,1,"At Kupyansk direction clashes yesterday near Kindrashivka, Pischane, Hlushkivka, Kurylivka and near Borivska Andriyivka, - General Staff of Armed Forces of Ukraine reports","Kharkiv Oblast, Ukraine",49.40608,37.73958,https://t.me/lumsrc/15778,https://liveuamap.com/en/2026/1-march-08-at-kupyansk-direction-clashes-yesterday-near-kindrashivka,https://liveuamap.com/pics/2026/03/01/22823604_0.jpg
22823611,2026-03-01T09:00:00,airstrike_shelling,27,1,"Russian aviation conducted airstrikes at Havrylivka, Velykomykhaylivka, Ivanivka of Dnipropetrovsk region, Huliaipilske, Charivne, Zirnytsya, Novoukrayinka, Dolynka, Bilenke, Malokaterynivka of Zaporizhzhia region, Olhivka of Kherson region, - General Staff of Armed Forces of Ukraine reports ","Kherson, Khersons'ka oblast",46.79137,33.19759,https://t.me/lumsrc/15776,https://liveuamap.com/en/2026/1-march-08-russian-aviation-conducted-airstrikes-at-havrylivka,https://liveuamap.com/pics/2026/03/01/22823611_0.jpg
22823672,2026-03-01T09:58:00,loitering_munition,102,1,Explosions were reported in Chuhuiv,"Chuhuiv,Kharkiv Oblast",49.83136,36.6691,https://t.me/kharkivlife/134729,https://liveuamap.com/en/2026/1-march-08-explosions-were-reported-in-chuhuiv,
22823729,2026-03-01T13:42:00,airstrike_shelling,27,1,"2 people killed, 2 wounded as result of Russian shelling in Kherson ",Kherson,46.61891,32.58425,https://t.me/weukrainetv/135827,https://liveuamap.com/en/2026/1-march-12-2-people-killed-2-wounded-as-result-of-russian,
22823738,2026-03-01T15:20:00,explosion,26,1,Explosions were reported in Kharkiv,"Kharkiv,Kharkivs'ka oblast",50.02154,36.30981,https://t.me/channel24_ua/206426,https://liveuamap.com/en/2026/1-march-14-explosions-were-reported-in-kharkiv,
22823743,2026-03-01T15:48:00,anti_aircraft,42,1,Air defense worked in Belgorod,"Belgorod, Belgorodskaya oblast'",50.58965,36.58585,https://t.me/exilenova_plus/16934,https://liveuamap.com/en/2026/1-march-14-air-defense-worked-in-belgorod,https://liveuamap.com/pics/2026/03/01/22823743_0.jpg
22823754,2026-03-01T16:54:00,airstrike_shelling,27,1,"Ballistic missile strike has been reported near Voznesensk, Mykolaiv region","Voznesensk, Mykolaiv",47.521,31.28769,https://t.me/vanek_nikolaev/39435,https://liveuamap.com/en/2026/1-march-15-ballistic-missile-strike-has-been-reported-near,
22823846,2026-03-01T21:58:00,airstrike_shelling,27,2,Explosions were reported at the port in Novorossiysk,"Novorossiysk, Krasnodarskiy kray",44.73199,37.77992,https://t.me/Operatyvnyi_Donbas/133589,https://liveuamap.com/en/2026/1-march-20-explosions-were-reported-at-the-port-in-novorossiysk,https://liveuamap.com/pics/2026/03/01/22823846_0.jpg
22823852,2026-03-01T22:05:00,other,101,1,1 person wounded as result of drone strike in Novokairy village of Kherson region,"Kherson Oblast, Ukraine",47.00896,33.60443,https://t.me/khersonskaODA/51898,https://liveuamap.com/en/2026/1-march-21-1-person-wounded-as-result-of-drone-strike-in,
22823913,2026-03-02T02:34:00,loitering_munition,102,1,Explosions were reported in Kryvyi Rih. Drones raid,Kryvyi Rih,47.89013,33.38625,https://t.me/channel24_ua/206501,https://liveuamap.com/en/2026/2-march-01-explosions-were-reported-in-kryvyi-rih-drones,
22823914,2026-03-02T04:02:00,airstrike_shelling,27,1,Explosion was reported in Sumy,"Sumy,Sums'ka oblast",50.92308,34.85035,https://t.me/suspilnenews/63738,https://liveuamap.com/en/2026/2-march-03-explosion-was-reported-in-sumy,
22823940,2026-03-02T07:01:00,anti_aircraft,42,2,"Russia launched 94 strike drones overnight, - Ukrainian air force",Kryvyi Rih,47.86348,33.46916,https://t.me/kpszsu/56880,https://liveuamap.com/en/2026/2-march-06-russia-launched-94-strike-drones-overnight--ukrainian,https://liveuamap.com/pics/2026/03/02/22823940_0.jpg
22823943,2026-03-02T07:34:00,drone_strike,21,1,Explosion was reported in Kharkiv. Drone strike,Kharkiv,49.95852,36.15926,https://t.me/huyovy_kharkiv/199362,https://liveuamap.com/en/2026/2-march-06-explosion-was-reported-in-kharkiv-drone-strike,
